id_action	id_action_type	name	text
1422	4	Nightmare Star	When you play this Pokémon from your hand onto your Bench during your turn, you may attach 2 Darkness Energy cards from your hand to it.
1423	4	Solid Unit	As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).
1424	4	Magnetic Circuit	As often as you like during your turn (before your attack), you may attach a Metal Energy card from your hand to 1 of your Pokémon.
1425	4	Earthen Shield	Prevent all damage done to your Metal Pokémon by attacks from your opponent's Pokémon that have any Special Energy attached to them.
1426	4	Change Clothes	Once during your turn (before your attack), you may put a Pokémon Tool card attached to 1 of your Pokémon into your hand.
1427	4	Illuminate	Once during your turn (before your attack), you may search your deck for a Fairy Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.
1428	4	Rock Hiding	If this Pokémon has any Fighting Energy attached to it, it has no Retreat Cost.
1429	4	Flashing Head	Prevent all damage done to this Pokémon by attacks from your opponent's Pokémon that have any Special Energy attached to them.
1430	4	Blessings of the Frost	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may attach a Grass Energy card from your discard pile to 1 of your Pokémon.
1431	4	Abnormal Outbreak	You can use this Ability only if you go second. Once during your first turn (before your attack), you may search your deck for a Spewpa and a Vivillon, reveal them, and put them into your hand. Then, shuffle your deck.
1432	4	Mystical Torch	Once during your turn (before your attack), you may leave your opponent's Active Pokémon Burned.
1433	4	Unnerve	Whenever your opponent plays an Item or Supporter card from their hand, prevent all effects of that card done to this Pokémon.
1434	4	Frubbles	If this Pokémon has any Water Energy attached to it, it has no Retreat Cost.
1435	4	Gale Shuriken	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put 2 damage counters on 1 of your opponent's Pokémon.
1436	4	Shuriken Flurry	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put 3 damage counters on 1 of your opponent's Pokémon.
1437	4	Jet Geyser	Once during your turn (before your attack), you may discard a Water Energy card from your hand. If you do, your opponent switches their Active Pokémon with 1 of their Benched Pokémon.
1438	4	Silent Waves	If you have Azelf in play, your opponent's Pokémon in play have no Resistance.
1439	4	Final Hour	If this Pokémon is your Active Pokémon and is Knocked Out by damage from an opponent's attack, put 3 damage counters on 1 of your opponent's Pokémon.
1440	4	Psychic Recharge	Once during your turn (before your attack), you may attach a Psychic Energy card from your discard pile to 1 of your Benched Pokémon.
1441	4	Poison Point	If this Pokémon is your Active Pokémon and is damaged by an opponent's attack (even if this Pokémon is Knocked Out), the Attacking Pokémon is now Poisoned.
1442	4	Tyrannical Heart	As long as you don't have more Pokémon in play than your opponent, this Pokémon's attacks do 60 more damage (before applying Weakness and Resistance), and it takes 30 less damage from attacks (after applying Weakness and Resistance).
1443	4	Earthen Aura	Damage from this Pokémon's attacks isn't affected by Weakness or Resistance.
1444	4	Princess's Cheers	As long as this Pokémon is on your Bench, your Fighting Pokémon's attacks do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).
1445	4	Wondrous Gift	Once during your turn (before your attack), you may flip a coin. If heads, put an Item card from your discard pile on top of your deck.
1446	4	Sticky Membrane	As long as this Pokémon is your Active Pokémon, your opponent's Pokémon's attacks cost Colorless more.
1447	4	Hydration	Whenever you attach a Water Energy card from your hand to this Pokémon, heal 20 damage from it.
1448	4	First Law	Prevent all effects of your opponent's attacks, except damage, done to this Pokémon.
1449	4	Fragrance Trap	Once during your turn (before your attack), you may flip a coin. If heads, switch 1 of your opponent's Benched Pokémon with their Active Pokémon.
1450	4	Power of Nature	Prevent all damage done to your Pokémon that have any Grass Energy attached to them by attacks from your opponent's Ultra Beasts.
1451	4	Poison Payback	If this Pokémon is your Active Pokémon and is damaged by an opponent's attack (even if this Pokémon is Knocked Out), the Attacking Pokémon is now Poisoned.
1452	4	Smooth Over	Once during your turn (before your attack), you may search your deck for a card, shuffle your deck, then put that card on top of it.
1453	4	Legendary Ascent	When you play this Pokémon from your hand onto your Bench during your turn, you may switch it with your Active Pokémon. If you do, move any number of Water Energy from your other Pokémon to this Pokémon.
1454	4	Power Draw	Once during your turn (before your attack), you may discard a card from your hand. If you do, draw 3 cards.
1455	4	Aqua Lift	If this Pokémon has any Water Energy attached to it, it has no Retreat Cost.
1456	4	Swing Dance	Once during your turn (before your attack), you may draw a card.
1457	4	Icy Barrier	As long as this Pokémon is your Active Pokémon, your opponent can't play any Stadium cards from their hand.
1458	4	Floating Electrons	If this Pokémon has any Energy attached to it, it has no Retreat Cost.
1459	4	Extra Energy Bomb	Once during your turn (before your attack), you may attach 5 Energy cards from your discard pile to your Pokémon, except Pokémon-GX or Pokémon-EX, in any way you like. If you do, this Pokémon is Knocked Out.
1460	4	Energy Grounding	When 1 of your Pokémon is Knocked Out by damage from an opponent's attack, you may move a basic Energy card from that Pokémon to this Pokémon.
1461	4	Electric Start	If you go second, and if this Pokémon is in your hand when you are setting up to play, you may put it face down as your Active Pokémon or on your Bench.
1462	4	Magic Evens	Prevent all damage done to this Pokémon by your opponent's attacks if that damage is exactly 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, or 260.
1463	4	Sol Shade	If you have Solrock in play, Fire Pokémon in play (both yours and your opponent's) have no Abilities, except Pokémon-GX and Pokémon-EX.
1464	4	Sunbeam	The maximum HP of each of your Lunatone in play is 130.
1465	4	Red Eyes	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put a Basic Pokémon from your opponent's discard pile onto their Bench.
1466	4	Shady Move	Once during your turn (before your attack), if this Pokémon is your Active Pokémon, you may move 1 damage counter from 1 Pokémon to another Pokémon.
1467	4	Shadow Shield	If this Pokémon has any Psychic Energy attached to it, it takes 20 less damage from attacks (after applying Weakness and Resistance).
1468	4	Falling Star	Once during your turn (before your attack), if this Pokémon is in your hand and your Bench isn't full, you may move your Active Pokémon to your Bench and play this Pokémon as your new Active Pokémon.
1469	4	Excavate	Once during your turn (before your attack), you may look at the top card of your deck. You may discard that card.
1470	4	Danger Perception	If this Pokémon's remaining HP is 100 or less, its attacks do 80 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).
1471	4	Conductive Body	As long as this Pokémon is your Active Pokémon, its Retreat Cost is Colorless less for each Beldum on your Bench.
1472	4	Extend	As long as this Pokémon is your Active Pokémon, your turn does not end when you play Steven's Resolve.
1473	4	Exoskeleton	This Pokémon takes 20 less damage from attacks (after applying Weakness and Resistance).
1474	4	Wish Upon a Star	If you took this Pokémon as a face-down Prize card during your turn and your Bench isn't full, before you put it into your hand, you may put it onto your Bench and take 1 more Prize card.
1475	4	Full Metal Body	If this Pokémon has any Metal Energy attached to it, it has no Weakness.
1476	4	Ultra Wall	Your Ultra Beasts take 10 less damage from your opponent's attacks (after applying Weakness and Resistance).
1477	4	Dragon Wind	If this Pokémon is your Active Pokémon, once during your turn (before your attack), you may switch 1 of your opponent's Benched Pokémon with their Active Pokémon.
1478	4	Stormy Winds	When you play this Pokémon from your hand onto your Bench during your turn, you may discard the top 3 cards of your deck. If you do, attach a basic Energy card from your discard pile to this Pokémon.
1479	4	Lazy	As long as this Pokémon is your Active Pokémon, your opponent's Pokémon in play have no Abilities, except for Lazy.
1480	4	Search for Friends	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put 2 Supporter cards from your discard pile into your hand.
1481	4	Unit Color 2	As long as this Pokémon has Unit Energy LightningPsychicMetal attached to it, it is a Lightning, Psychic, and Metal Pokémon.
1482	4	Burning Fighter	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may discard the top 5 cards of your deck. If any of those cards are Fire Energy cards, attach them to this Pokémon.
