id_trainer_card	card_name	card_number	card_number_special	id_rarity	id_trainer_type	id_trainer_category	id_set	card_text	id_artist	id_attack	id_action	hp	card_rule_1	ace_spec_rule_1	tool_rule_1	prism_rule_1	holofoil	promo	fixed	shining	secret	series_crossover	id_special_pokemon_type	full_art	gold_art	regular_art	id_special_pokemon
1379	Tag Switch	254		3	809	3	102	Move up to 2 Energy from 1 of your TAG TEAM Pokémon to another of your Pokémon.	160				38								1			1			
1380	U-Turn Board	255		3	823	3	102	The Retreat Cost of the Pokémon this card is attached to is Colorless less.\n\nIf this card is discarded from play, put it into your hand instead of the discard pile.	180				38		42						1			1			
1381	Viridian Forest	256		3	769	4	102	Once during each player's turn, that player may discard a card from their hand. If they do, that player searches their deck for a basic Energy card, reveals it, and puts it into their hand. Then, that player shuffles their deck.	129				32								1			1			
1382	Bill's Analysis	51		3	56	5	103	Look at the top 7 cards of your deck. You may reveal up to 2 Trainer cards you find there and put them into your hand. Shuffle the other cards back into your deck.	111				39														
1383	Blaine's Last Stand	52		3	65	5	103	You can play this card only when it is the last card in your hand. Draw 2 cards for each Fire Pokémon you have in play.	1				39														
1384	Brock's Grit	53		2	74	5	103	Shuffle 6 in any combination of Pokémon and basic Energy cards from your discard pile into your deck.	130				39														
1385	Brock's Pewter City Gym	54		2	834	4	103	Onix-GX (both yours and your opponent's) take 40 less damage from the opponent's attacks (after applying Weakness and Resistance).	129				32														
1386	Brock's Training	55		3	856	5	103	Attach an Energy card from your hand to 1 of your Geodude, Graveler, Golem, Onix-GX, Cubone, Rhyhorn, Rhydon, or Sudowoodo.	105				39														
1387	Erika's Hospitality	56		3	202	5	103	You can play this card only if you have 4 or fewer other cards in your hand. Draw a card for each of your opponent's Pokémon in play.	143				39				1										
1388	Giovanni's Exile	57		2	837	5	103	Discard up to 2 of your Benched Pokémon that have no damage counters on them and all cards attached to them.	130				39														
1389	Jessie & James	58		3	857	5	103	Each player discards 2 cards from their hand. Your opponent discards first.	130				39				1										
1390	Koga's Trap	59		2	840	5	103	Your opponent's Active Pokémon is now Confused and Poisoned.	130				39														
1391	Lt. Surge's Strategy	60		2	841	5	103	You can play this card only if you have more Prize cards remaining than your opponent. During this turn, you can play 3 Supporter cards (including this card).	130				39														
1392	Misty's Cerulean City Gym	61		2	835	4	103	The attacks of Starmie-GX (both yours and your opponent's) do 40 more damage to the opponent's Active Pokémon (before applying Weakness and Resistance).	129				32														
1393	Misty's Determination	62		2	438	5	103	Discard a card from your hand. If you do, look at the top 8 cards of your deck and put 1 of them into your hand. Shuffle the other cards back into your deck.	130				39														
1394	Misty's Water Command	63		3	858	5	103	Move any number of Water Energy from your Pokémon to your Psyduck, Horsea, Staryu, Starmie-GX, Magikarp, Gyarados, or Lapras in any way you like.	105				39				1										
1395	Pokémon Center Lady	64		2	521	5	103	Heal 60 damage and remove all Special Conditions from 1 of your Pokémon.	105				39														
1396	Sabrina's Suggestion	65		2	615	5	103	Your opponent reveals their hand. You may choose a Supporter card you find there and use the effect of that card as the effect of this card.	144				39														
1397	Giovanni's Exile	67		3	837	5	103	Discard up to 2 of your Benched Pokémon that have no damage counters on them and all cards attached to them.	105				39											1			
1398	Jessie & James	68		3	857	5	103	Each player discards 2 cards from their hand. Your opponent discards first.	130				39											1			
1399	Aether Foundation Employee	81	SV81	3	7	5	104	Put 3 Pokémon that have "Alolan" in their names from your discard pile into your hand.	172				39				1							1			
1400	Cynthia	82	SV82	3	135	5	104	Shuffle your hand into your deck. Then, draw 6 cards.	94				39				1							1			
1401	Fisherman	83	SV83	3	239	5	104	Put 4 basic Energy cards from your discard pile into your hand.	74				39				1							1			
1402	Guzma	84	SV84	3	289	5	104	Switch 1 of your opponent's Benched Pokémon with their Active Pokémon. If you do, switch your Active Pokémon with 1 of your Benched Pokémon.	144				39				1							1			
1403	Hiker	85	SV85	3	309	5	104	Look at the top 5 cards of either player's deck and choose 1 of them. That player shuffles the other cards back into their deck. Then, put the card you chose on top of that deck.	111				39				1							1			
1404	Lady	86	SV86	3	356	5	104	Search your deck for up to 4 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.	83				39				1							1			
1405	Aether Paradise Conservation Area	87	SV87	3	8	4	104	Basic Grass Pokémon and Basic Lightning Pokémon (both yours and your opponent's) take 30 less damage from the opponent's attacks (after applying Weakness and Resistance).	129				32				1							1			
1406	Brooklet Hill	88	SV88	3	79	4	104	Once during each player's turn, that player may search their deck for a Basic Water Pokémon or Basic Fighting Pokémon, put it onto their Bench, and shuffle their deck.	129				32				1							1			
1407	Mt. Coronet	89	SV89	3	455	4	104	Once during each player's turn, that player may put 2 Metal Energy cards from their discard pile into their hand.	129				32				1							1			
1408	Shrine of Punishment	90	SV90	3	637	4	104	Between turns, put 1 damage counter on each Pokémon-GX and Pokémon-EX (both yours and your opponent's).	129				32				1							1			
1409	Beastite	185		2	825	3	105	The attacks of the Ultra Beast this card is attached to do 10 more damage to your opponent's Active Pokémon for each Prize card you have taken (before applying Weakness and Resistance).	189				38		42												
1410	Bellelba & Brycen-Man	186		2	859	5	105	Discard 3 cards from the top of each player's deck. When you play this card, you may discard 3 other cards from your hand. If you do, each player discards their Benched Pokémon until they have 3 Benched Pokémon. Your opponent discards first.	151				39										1				
1411	Chaotic Swell	187		2	836	4	105	Whenever either player plays a Stadium card from their hand, discard that Stadium card after discarding this one. (The new Stadium card has no effect.)	64				32														
1412	Clay	188		2	860	5	105	Discard the top 7 cards of your deck. If any of those cards are Item cards, put them into your hand.	94				39														
1413	Cynthia & Caitlin	189		2	861	5	105	Put a Supporter card from your discard pile into your hand. You can't choose Cynthia & Caitlin or a card you discarded with the effect of this card. When you play this card, you may discard another card from your hand. If you do, draw 3 cards.	191				39										1				
1414	Dragonium Z: Dragon Claw	190		2	826	3	105	If the Pokémon this card is attached to has the Dragon Claw attack, it can use the GX attack on this card. (You still need the necessary Energy to use this attack.)	181	2024			38		42												
1415	Erika	191		2	201	5	105	Each player may draw up to 3 cards. You draw first.	130				39														
1416	Great Catcher	192		2	813	3	105	You can play this card only if you discard 2 other cards from your hand. Switch 1 of your opponent's Benched Pokémon-GX or Pokémon-EX with their Active Pokémon.	174				38														
1417	Guzma & Hala	193		2	862	5	105	Search your deck for a Stadium card, reveal it, and put it into your hand. Then, shuffle your deck. When you play this card, you may discard 2 other cards from your hand. If you do, you may also search for a Pokémon Tool card and a Special Energy card in this way.	1				39										1				
1418	Island Challenge Amulet	194		2	827	3	105	The Pokémon-GX or Pokémon-EX this card is attached to gets -100 HP, and when it is Knocked Out by damage from an opponent's attack, that player takes 1 fewer Prize card.	180				38		42												
1419	Lana's Fishing Rod	195		2	814	3	105	Shuffle a Pokémon and a Pokémon Tool card from your discard pile into your deck.	134				38														
1420	Lillie's Full Force	196		2	863	5	105	Draw 4 cards. At the end of this turn, if you have 3 or more cards in your hand, shuffle cards from your hand into your deck until you have 2 cards in your hand.	152				39														
1421	Lillie's Poké Doll	197		2	815	3	105	Play this card as if it were a 30-HP Colorless Basic Pokémon. At any time during your turn (before your attack), if this Pokémon is your Active Pokémon, you may discard all cards from it and put it on the bottom of your deck. This card can't retreat. If this card is Knocked Out, your opponent can't take any Prize cards for it.	174			30	38														
1422	Mallow & Lana	198		2	864	5	105	Switch your Active Pokémon with 1 of your Benched Pokémon. When you play this card, you may discard 2 other cards from your hand. If you do, heal 120 damage from the Pokémon you moved to your Bench.	1				39										1				
1423	Misty & Lorelei	199		2	865	5	105	Search your deck for up to 3 Water Energy cards, reveal them, and put them into your hand. Then, shuffle your deck. When you play this card, you may discard 5 other cards from your hand. If you do, during this turn, your Water Pokémon can use their GX attacks even if you have used your GX attack.	130				39										1				
1424	N's Resolve	200		2	866	5	105	Discard the top 6 cards of your deck. If any of those cards are basic Energy cards, attach them to 1 of your Benched Dragon Pokémon.	190				39														
1425	Professor Oak's Setup	201		2	867	5	105	Search your deck for up to 3 Basic Pokémon of different types and put them onto your Bench. Then, shuffle your deck.	130				39														
1426	Red & Blue	202		2	868	5	105	Search your deck for a Pokémon-GX that evolves from 1 of your Pokémon and put it onto that Pokémon to evolve it. Then, shuffle your deck. (You can't use this card during your first turn or on a Pokémon that was put into play this turn.) When you play this card, you may discard 2 other cards from your hand. If you do, search your deck for up to 2 basic Energy cards and attach them to the Pokémon you evolved in this way.	130				39										1				
